capability_id,capability_name,missing_evidence_count,missing_evidence,evidence_passed_count,completeness_percent,closability_score,matching_false_negative_risk,recommended_batch,recommended_action,source_verified,runtime_service_status,endpoint_status,real_data_verified,calculation_verified,test_verified,ui_verified
CAP-5784897BCF65,Cot Report Family,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-57F9FE89ED2E,L15 Devils Advocate,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-5F632EA34B8F,002 Signal Decisions,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-6B497F45D014,Init,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-6C1350BBA4A7,Init,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-6F9609BABB9D,Score,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-76B70495D201,Test Cot Spine,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-77818ECC2F15,Market Positioning,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-793E22D57579,Macro Quality Stack Effect,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-7C8F6B1D672F,Test Macro Quality Stack Effect,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-7E277EBB15C8,Evaluate Data Quality,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-8A41EB527D76,Test Quality Effect Values,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-925576F38DE9,Entitlements,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-98386BEB7419,Scenario,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-9878B8F2D69B,Latest Cot Report,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-9CE3E0097964,Legacy Structure.Test,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-9EBA342E67D3,Cot Group Result,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-A7ABC91DE76D,Layer Orchestrator V2,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-ABBB5A76429B,Cftc Auto Provider,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-AEB35386E738,Cot Validity,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-B4893A636311,Entitlement Decision,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-B605828A4A25,Explain Decision,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-B6E807178F84,Evaluate Completed Decision,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-B9DDB970C292,Resolve Cot Asset Mapping,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-BFA23B0D6145,Test Nmp Uses Open At Indicator Extreme,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-C30ED71E7598,Test Cot No Execution,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-C807F0E54F0D,Expected Cot Cycle,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-CBBAC7D35B02,L9 Horizon Structure,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-CDAA43AE2E9B,Cot Asset Class,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-CDE607434C8D,Cot Direction,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-D2456D13432E,Test Cot Gate,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-D25A181573FA,Current Authority Key,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-D5D7C8174439,L14 Nawaf Enhanced Golden Signal,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-D720DF9D097F,Test Clamps Score To 100,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-DB9A1015BFEC,Test Clamps Score To Zero,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-DC15995EDA27,Get Market Positioning,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-DF40660C63CA,L13 Nawaf Golden Signal,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-E8CD1B8A7BD1,Test Missing Report After Due Is Blocked,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-E95E0383A2D2,L10 Liquidity Structure Confirmation,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-EBA92C8CC7A3,Cot Category Position,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-F8B1EB888DF2,L11 Usd Macro Filter,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
CAP-FB4432B956FA,Decision Trace Attributes,7,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,0,0.00,0,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,false,false,false,false
