capability_id,capability_name,description,source_or_algorithm,runtime_service,endpoint_or_contract,data_source,calculation_mode,user_role,screen,visible_component,coverage_state,data_state,canonicality,evidence_path,owner,last_verified_at,notes,origin_classification,capability_kind,confidence,frontend_consumers
CAP-7E1F66F717A1,Auth Required,Business or platform capability discovered from authRequired in backend/auth_api/ndsp_api_compat_gateway.cjs,backend/auth_api/ndsp_api_compat_gateway.cjs::authRequired,ndsp-api-compat.service,GET /health|GET /api/account/trial|GET /api/packages|GET /api/markets|GET /api/alerts/status|GET /api/payments/status,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/auth_api/ndsp_api_compat_gateway.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=8,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-7E21584868B3,Index 7 Rg Vnk2V,Business or platform capability discovered from index-7RgVNK2v in backups/commercial-live-preview-no-nginx/20260725_234148/portal-commercial-preview.previous/assets/index-7RgVNK2v.js,backups/commercial-live-preview-no-nginx/20260725_234148/portal-commercial-preview.previous/assets/index-7RgVNK2v.js::index-7RgVNK2v,nginx.service,DISCOVERY_REQUIRED,HTTP_API|JSON,DISCOVERY_REQUIRED,USER_OR_ADMIN,PROFILE,DISCOVERY_REQUIRED,UI_PARTIAL,MOCK_ONLY,REVIEW_REQUIRED,backups/commercial-live-preview-no-nginx/20260725_234148/portal-commercial-preview.previous/assets/index-7RgVNK2v.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=1,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-7E277EBB15C8,Evaluate Data Quality,Business or platform capability discovered from evaluate_data_quality in backend/data_foundation/canonical_v1/data_quality_gate.py,backend/data_foundation/canonical_v1/data_quality_gate.py::evaluate_data_quality,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,USER_OR_ADMIN,UNMAPPED,DISCOVERY_REQUIRED,SOURCE_IDENTIFIED,UNKNOWN,CANONICAL,backend/data_foundation/canonical_v1/data_quality_gate.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=HIGH;business_keyword_score=2,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-7E97D2614E6D,Ndsp Admin Ui Proxy,API capability discovered at GET /api/admin-ui/markets,backend/ndsp_admin_ui_proxy.cjs,ndsp-admin-ui-proxy.service,GET /api/admin-ui/markets,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/ndsp_admin_ui_proxy.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=ON_MAIN;confidence=HIGH;frontend_consumers=0,ON_MAIN,API_ENDPOINT,HIGH,
CAP-7EEC4AB2500E,Ndsp User Login Gateway,API capability discovered at POST /api/auth/2fa/setup/start,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/2fa/setup/start,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/auth_api/ndsp_user_login_gateway.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0,LOCAL_ONLY,API_ENDPOINT,HIGH,
CAP-7F290D84B868,Index Bhr Cih4M,Business or platform capability discovered from index-BHrCIh4m in backups/commercial-live-preview-no-nginx/20260726_021211/portal-commercial-preview.previous/assets/index-BHrCIh4m.js,backups/commercial-live-preview-no-nginx/20260726_021211/portal-commercial-preview.previous/assets/index-BHrCIh4m.js::index-BHrCIh4m,nginx.service,DISCOVERY_REQUIRED,HTTP_API|JSON,DISCOVERY_REQUIRED,USER_OR_ADMIN,PROFILE,DISCOVERY_REQUIRED,UI_PARTIAL,MOCK_ONLY,REVIEW_REQUIRED,backups/commercial-live-preview-no-nginx/20260726_021211/portal-commercial-preview.previous/assets/index-BHrCIh4m.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=1,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-7F41666FC0D4,Ndsp Admin Ui Proxy,API capability discovered at GET /api/admin-ui/trials,backend/auth_api/ndsp_admin_ui_proxy.cjs,ndsp-admin-ui-proxy.service,GET /api/admin-ui/trials,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/auth_api/ndsp_admin_ui_proxy.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0,LOCAL_ONLY,API_ENDPOINT,HIGH,
CAP-7F4E627E2488,Ndsp Login To Portal V90,Business or platform capability discovered from ndsp-login-to-portal-v90 in backups/portal-v50-retire-v2-2/20260727_001938/files/var/www/ndsp-my/ndsp-login-to-portal-v90.js,backups/portal-v50-retire-v2-2/20260727_001938/files/var/www/ndsp-my/ndsp-login-to-portal-v90.js::ndsp-login-to-portal-v90,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,HTTP_API|JSON,CALCULATED_REAL,AUTHENTICATED_USER,LOGIN,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_LIVE,REVIEW_REQUIRED,backups/portal-v50-retire-v2-2/20260727_001938/files/var/www/ndsp-my/ndsp-login-to-portal-v90.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=3,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-7F5DA6A52F4D,Get Auth User,Business or platform capability discovered from getAuthUser in backend/ndsp_nowpayments.cjs,backend/ndsp_nowpayments.cjs::getAuthUser,DISCOVERY_REQUIRED,GET /nowpayments/health|POST /checkout/create|GET /webhooks/nowpayments|POST /webhooks/nowpayments,HTTP_API|JSON|POSTGRES,CALCULATED_REAL,PUBLIC,SUBSCRIPTION,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_LIVE,REVIEW_REQUIRED,backend/ndsp_nowpayments.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=ON_MAIN;confidence=HIGH;business_keyword_score=4,ON_MAIN,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-7FAFDEF8B916,Admin List Audit Events,Business or platform capability discovered from admin_list_audit_events in apps/ndsp-governance-bridge/policies/admin_snapshot/audit_admin_v6.py,apps/ndsp-governance-bridge/policies/admin_snapshot/audit_admin_v6.py::admin_list_audit_events,ndsp-governance-bridge.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,ADMIN,SUBSCRIPTION,DISCOVERY_REQUIRED,UI_PARTIAL,UNKNOWN,REVIEW_REQUIRED,apps/ndsp-governance-bridge/policies/admin_snapshot/audit_admin_v6.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=4,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-8005A5881BBA,Merge Trial,Business or platform capability discovered from merge_trial in backend/services/ndsp-trial-clock-v163/server.py,backend/services/ndsp-trial-clock-v163/server.py::merge_trial,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,CALCULATED_REAL,AUTHENTICATED_USER,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/services/ndsp-trial-clock-v163/server.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=HIGH;business_keyword_score=3,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-805630C7C819,Attach Report,Business or platform capability discovered from attach_report in backend/app/support_layers/scenario/scenario_engine.py,backend/app/support_layers/scenario/scenario_engine.py::attach_report,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,ADMIN,ADMIN,DISCOVERY_REQUIRED,UI_PARTIAL,UNKNOWN,REVIEW_REQUIRED,backend/app/support_layers/scenario/scenario_engine.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=11,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-8096525DB040,Runtime Bridge,Business or platform capability discovered from runtime_bridge in backend/layers/canonical_v1/runtime_bridge.py,backend/layers/canonical_v1/runtime_bridge.py::runtime_bridge,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,CALCULATED_REAL,PUBLIC,UNMAPPED,DISCOVERY_REQUIRED,SOURCE_IDENTIFIED,REAL_SNAPSHOT,CANONICAL,backend/layers/canonical_v1/runtime_bridge.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=9,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-8189CA8761C9,Dynamic Quality Score,Business or platform capability discovered from dynamic_quality_score in backend/ndsp-live-decision-quality/server.py,backend/ndsp-live-decision-quality/server.py::dynamic_quality_score,ndsp-live-decision-quality.service,GET /api/decision/quality-live|GET /api/decision/quality-live/health|GET /api/decision/quality-live|GET /api/decision/quality-live/health,CSV|JSON,CALCULATED_REAL,PUBLIC,UNMAPPED,DISCOVERY_REQUIRED,SERVICE_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/ndsp-live-decision-quality/server.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=9,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-81A7994FF55D,Auth Magic Link,Business or platform capability discovered from auth_magic_link in backend/app/api/v1/frontend_contract.py,backend/app/api/v1/frontend_contract.py::auth_magic_link,DISCOVERY_REQUIRED,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,UNKNOWN,DISCOVERY_REQUIRED,ADMIN,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,UNKNOWN,REVIEW_REQUIRED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=14,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-81AA0C2F90ED,Prod Schema.Restore,Business or platform capability discovered from prod-schema.restore in docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_8_20260730_092054/work/prod-schema.restore.sql,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_8_20260730_092054/work/prod-schema.restore.sql::prod-schema.restore,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,HTTP_API|POSTGRES,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_LIVE,REVIEW_REQUIRED,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_8_20260730_092054/work/prod-schema.restore.sql,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=12,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-81C879AE2209,Ndsp Api Compat Gateway,API capability discovered at GET /api/packages,backend/ndsp_api_compat_gateway.cjs,ndsp-api-compat.service,GET /api/packages,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/ndsp_api_compat_gateway.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=ON_MAIN;confidence=HIGH;frontend_consumers=0,ON_MAIN,API_ENDPOINT,HIGH,
CAP-81D6A2C67B79,En,Business or platform capability discovered from en in frontend/public-site/src/i18n/locales/en.ts,frontend/public-site/src/i18n/locales/en.ts::en,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,POSTGRES,CALCULATED_REAL,ADMIN,TRIAL,frontend/public-site/src/i18n/locales/en.ts,UI_PARTIAL,REAL_LIVE,REVIEW_REQUIRED,frontend/public-site/src/i18n/locales/en.ts,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=ON_MAIN;confidence=MEDIUM;business_keyword_score=11,ON_MAIN,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-8211FA73517E,Ndsp Layer Name Masking Policy,Business or platform capability discovered from ndsp_layer_name_masking_policy in backend/ndsp_layer_name_masking_policy.cjs,backend/ndsp_layer_name_masking_policy.cjs::ndsp_layer_name_masking_policy,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,CALCULATED_REAL,PUBLIC,UNMAPPED,DISCOVERY_REQUIRED,SOURCE_IDENTIFIED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/ndsp_layer_name_masking_policy.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=ON_MAIN;confidence=MEDIUM;business_keyword_score=5,ON_MAIN,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-821E1C47D17F,Password Reset Server.Before,API capability discovered at POST /api/auth/reset-password,backups/auth-recovery-true-source-fix-v7/20260727_195013/password-reset-server.before.js,DISCOVERY_REQUIRED,POST /api/auth/reset-password,JSON|POSTGRES,CALCULATED_REAL,AUTHENTICATED_USER,PASSWORD_RESET,frontend/auth-recovery/reset-password.html,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backups/auth-recovery-true-source-fix-v7/20260727_195013/password-reset-server.before.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=HIGH;frontend_consumers=1,UNTRACKED,API_ENDPOINT,HIGH,frontend/auth-recovery/reset-password.html
CAP-82FDD9F931FD,Server,API capability discovered at GET /admin/feedback,backend/server.js,DISCOVERY_REQUIRED,GET /admin/feedback,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/server.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_MODIFIED;confidence=HIGH;frontend_consumers=0,LOCAL_MODIFIED,API_ENDPOINT,HIGH,
CAP-83469D7ECA81,Layer Score Candidate V127,Business or platform capability discovered from layerScoreCandidateV127 in frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js::layerScoreCandidateV127,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,HTTP_API|JSON,DISCOVERY_REQUIRED,PUBLIC,LANDING,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js,UI_PARTIAL,MOCK_ONLY,REVIEW_REQUIRED,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=HIGH;business_keyword_score=13,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-834DF8F1DE14,User From Auth Me,Business or platform capability discovered from userFromAuthMe in backend/ndsp-user-alert-channels/server.js,backend/ndsp-user-alert-channels/server.js::userFromAuthMe,ndsp-user-alert-channels.service,DISCOVERY_REQUIRED,JSON,CALCULATED_REAL,PUBLIC,LOGIN,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/ndsp-user-alert-channels/server.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=5,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-8374FD1D62EB,Ndsp Admin Ui Proxy,API capability discovered at GET /api/admin-ui/alerts,backend/ndsp_admin_ui_proxy.cjs,ndsp-admin-ui-proxy.service,GET /api/admin-ui/alerts,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/ndsp_admin_ui_proxy.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=ON_MAIN;confidence=HIGH;frontend_consumers=0,ON_MAIN,API_ENDPOINT,HIGH,
CAP-83F18020CD3F,Ndsp Telegram Emit V182,Business or platform capability discovered from ndsp_telegram_emit_v182 in scripts/telegram/ndsp_telegram_emit_v182.sh,scripts/telegram/ndsp_telegram_emit_v182.sh::ndsp_telegram_emit_v182,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,CALCULATED_REAL,USER_OR_ADMIN,UNMAPPED,DISCOVERY_REQUIRED,SOURCE_IDENTIFIED,REAL_SNAPSHOT,REVIEW_REQUIRED,scripts/telegram/ndsp_telegram_emit_v182.sh,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=1,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-846435C78CD1,Ndsp User Login Gateway,API capability discovered at POST /api/auth/2fa/setup,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/2fa/setup,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/auth_api/ndsp_user_login_gateway.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0,LOCAL_ONLY,API_ENDPOINT,HIGH,
CAP-84FF68BA9542,V46 Internal Authorized,Business or platform capability discovered from v46InternalAuthorized in backend/auth_api/ndsp_user_login_gateway.cjs,backend/auth_api/ndsp_user_login_gateway.cjs::v46InternalAuthorized,ndsp-user-login.service,GET /api/auth/login/health|POST /api/auth/login|POST /api/auth/2fa/login/verify|GET /api/auth/session|GET /api/auth/decision-room-access|POST /api/auth/runtime/usage/consume|GET /api/auth/profile|PUT /api/auth/profile|GET /api/auth/survey/status|POST /api/auth/survey/response|POST /api/auth/events|POST /api/auth/internal/legal-acceptance|POST /api/auth/internal/evidence|POST /api/auth/logout|GET /api/auth/2fa/status|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/auth_api/ndsp_user_login_gateway.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=8,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-856006E91456,Ndsp Platform Gateway 9002,Runtime service with no confirmed source-to-UI mapping,{ path=/usr/bin/python3 ; argv[]=/usr/bin/python3 /opt/ndsp-platform-gateway-9002/app.py ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },ndsp-platform-gateway-9002.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNMAPPED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,REVIEW_REQUIRED,PR019_RUNTIME_EVIDENCE.json,www-data,2026-07-31T19:55:52Z,origin=RUNTIME_ONLY;confidence=MEDIUM,RUNTIME_ONLY,RUNTIME_SERVICE,MEDIUM,
CAP-857812ABEA11,Index Ccv9 K L,Business or platform capability discovered from index-Ccv9-K-l in backups/commercial-live-preview-no-nginx/20260726_055108/portal-commercial-preview.previous/assets/index-Ccv9-K-l.js,backups/commercial-live-preview-no-nginx/20260726_055108/portal-commercial-preview.previous/assets/index-Ccv9-K-l.js::index-Ccv9-K-l,nginx.service,DISCOVERY_REQUIRED,HTTP_API|JSON,DISCOVERY_REQUIRED,USER_OR_ADMIN,PROFILE,DISCOVERY_REQUIRED,UI_PARTIAL,MOCK_ONLY,REVIEW_REQUIRED,backups/commercial-live-preview-no-nginx/20260726_055108/portal-commercial-preview.previous/assets/index-Ccv9-K-l.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=1,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-85BADA8EEE4D,Admin Key Ok,Business or platform capability discovered from admin_key_ok in backend/app/api/internal/telegram_routing_internal.py,backend/app/api/internal/telegram_routing_internal.py::admin_key_ok,DISCOVERY_REQUIRED,GET /debug-auth|GET /debug-db|GET /status|POST /update|POST /test|GET /debug-auth|GET /debug-db|GET /status|POST /update|POST /test,JSON|POSTGRES,CALCULATED_REAL,ADMIN,PASSWORD_RESET,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/app/api/internal/telegram_routing_internal.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=5,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-85BB71BCB158,V461 Market Path,Business or platform capability discovered from v461MarketPath in backend/auth_api/ndsp_platform_gateway_9001.cjs,backend/auth_api/ndsp_platform_gateway_9001.cjs::v461MarketPath,ndsp-platform-gateway.service,DISCOVERY_REQUIRED,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/auth_api/ndsp_platform_gateway_9001.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=14,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-85CDAB3FF1FF,Server,API capability discovered at POST /__retired_api_admin_users_action_legacy,backend/server.js,DISCOVERY_REQUIRED,POST /__retired_api_admin_users_action_legacy,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/server.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_MODIFIED;confidence=HIGH;frontend_consumers=0,LOCAL_MODIFIED,API_ENDPOINT,HIGH,
CAP-861889569740,Staging Schema.Canonical,Business or platform capability discovered from staging-schema.canonical in docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_13_20260730_103616/work/staging-schema.canonical.sql,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_13_20260730_103616/work/staging-schema.canonical.sql::staging-schema.canonical,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,HTTP_API,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_LIVE,CANONICAL,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_13_20260730_103616/work/staging-schema.canonical.sql,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=12,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-862CD297F1FD,Frontend Contract,API capability discovered at POST /auth/forgot,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /auth/forgot,UNKNOWN,CALCULATED_REAL,ADMIN,TRIAL,backups/clean-forgot-password-page-v11/20260727_201409/canonical-forgot.before.html|backups/clean-forgot-password-page-v11/20260727_201409/live-forgot.before.html|frontend/auth-recovery/forgot-password.html,UI_PARTIAL,UNKNOWN,REVIEW_REQUIRED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=3,LOCAL_ONLY,API_ENDPOINT,HIGH,backups/clean-forgot-password-page-v11/20260727_201409/canonical-forgot.before.html|backups/clean-forgot-password-page-v11/20260727_201409/live-forgot.before.html|frontend/auth-recovery/forgot-password.html
